Latitude,Longitude,Wind,Pressure,Storm_Type
21.3,-87.1,85,958,hurricane
21.6,-87,85,960,hurricane
21.8,-86.8,85,962,hurricane
22.4,-86.1,85,961,hurricane
23.1,-85.4,90,963,hurricane
24,-84.3,95,958,hurricane
25,-83.1,110,953,hurricane
25.9,-81.7,105,950,hurricane
26.2,-81,95,950,hurricane
28,-78.8,105,955,hurricane
30.1,-76,110,955,hurricane
33.3,-72,100,963,hurricane
36.8,-67.9,90,970,hurricane
40.5,-63.5,75,976,hurricane
42.5,-60,60,978,extratropical
44,-57.5,55,982,extratropical
45,-55,50,986,extratropical
45.5,-52,40,990,extratropical
15.8,-67.5,30,1007,tropical depression
16.5,-68.5,35,1005,tropical storm
17.3,-69.6,45,1000,tropical storm
17.8,-70.5,45,998,tropical storm
18.3,-71.3,45,1000,tropical storm
18.6,-72.2,35,1002,tropical storm
19.8,-72.7,30,1004,tropical depression
21.6,-72.9,30,1004,tropical depression
23.5,-73,30,1004,tropical depression
25.1,-72.4,30,1004,tropical depression
27.9,-70.8,30,1004,tropical depression
10.4,-80.9,30,1007,tropical depression
10.7,-81.1,30,1007,tropical depression
11,-81.3,35,1005,tropical storm
11.3,-81.3,45,1000,tropical storm
11.6,-81.3,50,997,tropical storm
11.9,-81.2,50,995,tropical storm
12.3,-81.1,50,994,tropical storm
12.8,-81,50,993,tropical storm
13.2,-81.1,50,991,tropical storm
13.4,-81.2,60,988,tropical storm
13.6,-81.4,70,985,hurricane
13.7,-81.6,75,982,hurricane
13.7,-82.1,75,980,hurricane
13.6,-82.6,90,970,hurricane
13.3,-83.1,100,962,hurricane
12.9,-83.5,90,970,hurricane
12.7,-84.1,55,990,tropical storm
12.7,-84.9,20,1000,tropical depression
13.2,-62.1,30,1007,tropical depression
13.6,-62.8,30,1006,tropical depression
13.8,-63.4,30,1006,tropical depression
14.1,-64.2,30,1005,tropical depression
14.2,-65,30,1004,tropical depression
14.3,-66,35,1004,tropical storm
14.4,-67.1,35,1004,tropical storm
14.7,-68.4,30,1005,tropical depression
14.8,-69.9,30,1006,tropical depression
14.8,-71.5,30,1006,tropical depression
14.7,-73.1,25,1006,tropical depression
14.8,-75.4,25,1006,tropical wave
15,-77.6,25,1007,tropical wave
15.3,-79.7,25,1008,tropical wave
15.6,-81.7,30,1007,tropical wave
15.8,-83.1,30,1007,tropical wave
15.8,-84.1,30,1007,tropical wave
15.7,-84.8,30,1006,tropical wave
15.5,-85.5,30,1006,tropical wave
15.7,-85.6,35,1006,tropical storm
16,-85.6,40,1005,tropical storm
16.1,-85.6,40,1004,tropical storm
16.1,-85.4,45,1002,tropical storm
16.2,-85.2,40,1004,tropical storm
16.4,-85,40,1005,tropical storm
16.6,-85,35,1006,tropical storm
16.7,-85.2,30,1007,tropical depression
16.9,-85.5,30,1007,tropical depression
17.1,-85.5,25,1008,tropical depression
17,-85.2,25,1008,other low
16.7,-84.8,25,1008,other low
16.4,-84.3,25,1009,other low
15.4,-83.5,25,1009,other low
27,-48,25,1010,extratropical
26.7,-47.5,25,1009,extratropical
26.7,-46.7,25,1008,extratropical
27.2,-45.9,25,1008,extratropical
27.7,-44.8,30,1007,extratropical
28,-43.5,35,1003,extratropical
28.3,-42.2,35,1000,extratropical
29,-41.1,35,998,extratropical
29.9,-40.1,35,996,extratropical
30.9,-39.6,40,994,extratropical
31.5,-40.1,40,992,extratropical
31.4,-39.9,45,990,extratropical
31.2,-39.8,45,988,extratropical
30.7,-40.5,45,986,subtropical storm
29.9,-40.9,45,984,subtropical storm
28.8,-41.3,45,983,subtropical storm
27.4,-41.2,50,983,tropical storm
26.4,-40.8,50,983,tropical storm
25.5,-40.2,55,982,tropical storm
25,-39.6,55,981,tropical storm
24.8,-39,60,980,tropical storm
24.6,-38.9,60,980,tropical storm
24.1,-39,60,980,tropical storm
23.8,-39.3,55,982,tropical storm
23.3,-39.6,55,982,tropical storm
22.8,-39.8,50,985,tropical storm
22.3,-39.8,45,989,tropical storm
21.8,-39.4,40,993,tropical storm
22,-38.4,35,997,tropical storm
22.6,-37.3,35,997,tropical storm
23.5,-35.8,35,998,tropical storm
24.8,-34,45,993,tropical storm
26.7,-31.9,60,982,tropical storm
28.3,-29.9,60,982,tropical storm
29.1,-27.5,60,983,tropical storm
29.9,-24.8,60,984,tropical storm
30.2,-21.6,60,985,extratropical
30.2,-18.2,60,986,extratropical
30.2,-14.6,55,988,extratropical
30.7,-10.9,50,992,extratropical
32.6,-6.6,35,1000,extratropical
35.3,-1,30,1003,extratropical
31.5,-49.2,45,993,tropical storm
31.6,-50,45,993,tropical storm
31.4,-50.8,45,993,tropical storm
31.4,-51.5,45,993,tropical storm
31.1,-52.5,50,992,tropical storm
30.8,-53.5,55,991,tropical storm
30.1,-54.2,50,991,tropical storm
29.7,-53.8,50,992,tropical storm
30,-52.7,50,992,tropical storm
30.8,-51.9,50,992,tropical storm
31.4,-51.3,55,991,tropical storm
31.9,-50.6,55,991,tropical storm
32.5,-49.8,55,990,tropical storm
33.2,-48.9,60,989,tropical storm
33.9,-47.9,65,987,hurricane
34.3,-47.1,65,987,hurricane
34.5,-46.2,65,987,hurricane
34.5,-45,65,987,hurricane
34.5,-43.7,65,987,hurricane
34.3,-42.3,65,987,hurricane
34.4,-41.1,65,987,hurricane
34.3,-39.8,70,984,hurricane
34.3,-38.8,70,985,hurricane
34.2,-37.8,70,985,hurricane
34,-36.7,75,981,hurricane
33.8,-35.5,75,981,hurricane
33.7,-34.6,70,985,hurricane
33.4,-33.8,65,986,hurricane
33.1,-33.7,65,986,hurricane
32.3,-33.7,65,987,hurricane
31.6,-34.2,65,987,hurricane
30.8,-34.9,65,987,hurricane
30.1,-36,65,987,hurricane
29.4,-37.1,65,987,hurricane
28.7,-38.1,60,991,tropical storm
28.2,-38.8,50,997,tropical storm
27.4,-39.3,35,1003,tropical storm
26.5,-40,30,1005,tropical depression
25.9,-40.5,30,1006,other low
25.5,-40.6,30,1007,other low
25.1,-40.4,25,1008,other low
24.7,-40.1,25,1009,other low
24.7,-39.2,25,1009,other low
23.9,-35.6,30,1009,tropical depression
24.2,-36.1,40,1005,tropical storm
24.7,-36.6,45,1002,tropical storm
25.2,-37,45,1000,tropical storm
25.6,-37.3,45,1000,tropical storm
25.7,-37.6,50,997,tropical storm
25.7,-37.9,50,997,tropical storm
25.7,-38.1,45,1000,tropical storm
25.6,-38.3,50,997,tropical storm
25.4,-38.4,50,997,tropical storm
25.2,-38.5,50,997,tropical storm
25,-38.6,55,994,tropical storm
24.6,-38.9,55,994,tropical storm
24.3,-39.7,50,997,tropical storm
23.8,-40.4,45,1000,tropical storm
23.6,-40.8,50,997,tropical storm
23.4,-41,55,994,tropical storm
23.3,-41.3,55,994,tropical storm
23.2,-41.6,55,994,tropical storm
23,-42.1,55,994,tropical storm
22.6,-42.4,55,994,tropical storm
22.1,-42.9,50,997,tropical storm
21.9,-43.6,45,1000,tropical storm
21.7,-44.6,40,1002,tropical storm
21.7,-45.6,35,1005,tropical storm
21.9,-46.6,35,1005,tropical storm
22.2,-47.3,35,1006,tropical storm
22.7,-47.9,35,1007,tropical storm
23,-48.4,35,1007,tropical storm
23.1,-49,30,1007,tropical depression
23.1,-49.6,30,1008,tropical depression
23.3,-50.2,25,1009,other low
23.7,-51.4,25,1009,other low
24.2,-52.7,25,1012,other low
24.8,-54.2,25,1014,other low
26.3,-55.7,25,1016,other low
20,-85,25,1004,tropical depression
21,-85.3,30,1003,tropical depression
21.9,-85.7,30,1003,tropical depression
22.5,-86.3,35,1003,tropical storm
23.1,-87.1,35,1003,tropical storm
23.6,-87.8,40,1002,tropical storm
24.3,-87.8,40,1004,tropical storm
25,-87.8,40,1004,tropical storm
25.8,-87.4,45,1004,tropical storm
26.8,-86.3,60,1000,tropical storm
27.5,-85.4,60,997,tropical storm
28,-85,60,995,tropical storm
28.8,-84.4,55,995,tropical storm
29.5,-84.1,45,996,tropical storm
29.9,-83.7,40,998,tropical storm
30.3,-83.5,35,997,tropical storm
31.3,-82.8,35,1001,tropical storm
32.8,-81.9,30,1003,tropical depression
34.3,-80.7,35,1003,extratropical
35.5,-77.5,35,1002,extratropical
37,-73,45,999,extratropical
38.8,-69.9,45,990,extratropical
40.9,-66.8,50,979,extratropical
42.6,-64.2,55,971,extratropical
44,-62,55,969,extratropical
46,-58.5,50,972,extratropical
47.4,-55,45,985,extratropical
49.3,-51.5,40,990,extratropical
50.8,-45.2,40,995,extratropical
51.5,-39,40,995,extratropical
53,-34.5,40,995,extratropical
54,-29,35,995,extratropical
54.5,-23,30,995,extratropical
54.5,-16,30,995,extratropical
54.5,-12,30,995,extratropical
55,-9,30,997,extratropical
56.5,-5.5,30,999,extratropical
57,-3,30,999,extratropical
37.2,-68.7,30,1009,extratropical
37.7,-68.2,30,1009,extratropical
38.3,-67.6,30,1009,extratropical
39.1,-66.4,30,1008,tropical depression
40,-65.1,40,1003,tropical storm
41.1,-63.7,45,998,tropical storm
42.4,-62.1,40,999,tropical storm
43.7,-60.1,35,1004,tropical storm
45.5,-58,30,1007,other low
47.1,-55.8,25,1009,other low
48.6,-52.9,25,1012,other low
49.2,-49.4,25,1012,other low
49.8,-46.1,25,1014,other low
32.3,-73.3,30,1010,tropical depression
33,-73.3,35,1008,tropical storm
33.8,-73.5,35,1006,tropical storm
34.5,-73.7,35,1005,tropical storm
35.2,-73.6,40,1004,tropical storm
35.9,-73.5,50,1003,tropical storm
36.6,-73.2,50,1002,tropical storm
37.4,-73.2,50,1001,tropical storm
38.3,-73,50,1002,tropical storm
39.1,-72.5,45,1002,tropical storm
39.8,-71.8,45,1003,tropical storm
41,-70.5,45,1000,tropical storm
41.3,-70.1,45,1000,tropical storm
42.4,-68.4,40,1002,tropical storm
43.8,-66.3,35,1000,extratropical
45.5,-63.3,35,1002,extratropical
47.2,-60,35,1003,extratropical
48.5,-56.5,30,1004,extratropical
16.3,-58.1,30,1011,tropical depression
16.8,-58.9,35,1009,tropical storm
17.2,-59.8,40,1006,tropical storm
17.7,-60.6,50,1004,tropical storm
18.1,-61.4,50,1003,tropical storm
18.5,-62.2,55,1001,tropical storm
19,-63,55,1001,tropical storm
19.6,-63.9,50,1004,tropical storm
19.9,-64.8,50,1007,tropical storm
20.2,-65.8,40,1010,tropical storm
20.4,-66.8,35,1011,tropical storm
20.6,-67.7,30,1011,tropical depression
20.7,-68.7,30,1011,tropical depression
20.8,-70.2,25,1011,other low
21.2,-71.1,25,1011,other low
21.3,-72.2,25,1012,other low
21.5,-73.4,25,1012,other low
21.6,-75,20,1012,other low
21.8,-76.3,20,1012,other low
22.1,-77.6,20,1012,other low
22.4,-78.9,20,1012,other low
22.8,-80.2,20,1013,other low
23.2,-81.7,15,1013,other low
11.6,-21.7,30,1007,tropical depression
12,-22.7,30,1007,tropical depression
12.6,-23.9,30,1007,tropical depression
13.4,-25.3,30,1007,tropical depression
14.2,-26.7,30,1005,tropical depression
14.9,-28.1,35,1003,tropical storm
15.7,-29.5,40,1002,tropical storm
16.7,-31,45,1001,tropical storm
17.6,-32.4,45,1001,tropical storm
18.4,-33.9,45,1000,tropical storm
19.2,-35.5,45,999,tropical storm
20.1,-37.1,45,1000,tropical storm
20.9,-38.7,45,1000,tropical storm
21.7,-40.2,45,1000,tropical storm
22.6,-41.5,45,1001,tropical storm
23.6,-42.7,40,1002,tropical storm
24.4,-44.1,35,1005,tropical storm
24.8,-45.1,35,1008,tropical storm
25.2,-46.1,30,1009,tropical depression
25.7,-46.9,25,1010,other low
26.5,-47.5,25,1011,other low
27.3,-48.1,25,1012,other low
28.3,-48.8,25,1012,other low
29.4,-49.1,25,1012,other low
30.6,-48.9,25,1012,other low
32.1,-48.3,25,1012,other low
12.7,-61.6,30,1008,tropical depression
13,-63,30,1007,tropical depression
13.3,-64.4,30,1005,tropical depression
13.7,-65.8,35,1005,tropical storm
14,-67.1,35,1004,tropical storm
14.3,-68.3,40,1002,tropical storm
14.6,-69.5,45,999,tropical storm
15.1,-70.4,50,997,tropical storm
15.7,-71.2,55,997,tropical storm
16.3,-72,55,995,tropical storm
16.9,-72.7,65,992,hurricane
17.4,-73.4,55,997,tropical storm
17.8,-74,45,1002,tropical storm
18.3,-74.6,40,1003,tropical storm
19.1,-75.2,40,1004,tropical storm
19.9,-75.5,35,1005,tropical storm
20,-75.6,35,1005,tropical storm
20.8,-76.4,35,1007,tropical storm
21.6,-77.4,35,1007,tropical storm
22.4,-78.5,40,1006,tropical storm
23.2,-79.3,40,1006,tropical storm
23.9,-79.9,40,1005,tropical storm
24.7,-80.4,40,1004,tropical storm
24.9,-80.6,40,1003,tropical storm
25.2,-80.7,40,1003,tropical storm
25.3,-80.8,40,1003,tropical storm
26.1,-81,35,1002,tropical storm
27,-80.9,35,1001,tropical storm
28.1,-80.7,35,1000,tropical storm
29.4,-80.4,45,999,tropical storm
30.6,-79.9,55,995,tropical storm
31.9,-79.2,60,993,tropical storm
33.2,-78.4,60,988,tropical storm
33.9,-78.1,60,985,tropical storm
34.5,-78,50,985,tropical storm
35.8,-77.6,30,991,tropical depression
36.6,-77.2,40,997,extratropical
37.1,-77,40,1002,extratropical
37.6,-76.8,40,1005,extratropical
38.2,-76.7,40,1007,extratropical
38.9,-76.7,40,1010,extratropical
39.9,-76.7,35,1012,extratropical
41.3,-77.1,25,1014,extratropical
43.1,-77.5,20,1014,extratropical
44.5,-77,20,1015,extratropical
45.6,-75.8,20,1015,extratropical
46.5,-74.4,20,1014,extratropical
14.1,-39.4,30,1007,tropical depression
14.7,-40,30,1007,tropical depression
15.4,-41,30,1007,tropical depression
16,-42.3,30,1007,tropical depression
16.4,-43.5,30,1007,tropical depression
16.6,-44.8,30,1007,tropical depression
16.8,-46.1,35,1007,tropical storm
17,-46.9,35,1005,tropical storm
17.3,-47.8,40,1003,tropical storm
17.6,-48.6,40,1003,tropical storm
18.1,-49.7,40,1003,tropical storm
18.5,-50.6,45,1003,tropical storm
19,-51.3,45,1000,tropical storm
19.3,-51.9,45,1000,tropical storm
19.6,-52.6,45,1000,tropical storm
19.9,-53.3,40,1002,tropical storm
20.3,-54.3,40,1002,tropical storm
20.9,-55.7,40,1002,tropical storm
21.5,-57.1,40,1002,tropical storm
21.7,-58.8,40,1002,tropical storm
21.9,-60.1,45,1000,tropical storm
22.7,-61,50,997,tropical storm
23.8,-62.3,50,993,tropical storm
24.4,-63.2,50,992,tropical storm
25.1,-64,50,991,tropical storm
26.2,-64.6,60,987,tropical storm
27.1,-65.3,70,980,hurricane
28.1,-65.9,75,978,hurricane
29.3,-66.1,80,976,hurricane
30.4,-66.2,80,975,hurricane
31.3,-66.2,70,977,hurricane
32.4,-65.7,75,974,hurricane
33.6,-65,75,974,hurricane
34.9,-64.1,70,975,hurricane
36.3,-63.2,65,976,hurricane
37.4,-61.9,65,976,hurricane
38.5,-60.2,65,977,hurricane
40.6,-57.9,70,978,extratropical
43.1,-56.3,70,972,extratropical
45.5,-55.6,70,967,extratropical
46.4,-54,70,963,extratropical
47.6,-51.3,65,965,extratropical
48.6,-48.3,60,967,extratropical
49.2,-45.2,55,970,extratropical
49.8,-42.6,50,976,extratropical
50,-39.6,45,981,extratropical
49.7,-35.8,45,982,extratropical
49.5,-31.7,45,984,extratropical
49.8,-27.5,40,986,extratropical
50.6,-23.9,40,987,extratropical
52.5,-21,40,987,extratropical
54.6,-20.5,40,985,extratropical
56.6,-20.5,40,983,extratropical
58.2,-20.5,40,980,extratropical
59.6,-20.6,40,980,extratropical
60.9,-21.2,40,979,extratropical
62,-22.5,45,978,extratropical
62.6,-24.5,50,976,extratropical
63,-26.5,50,977,extratropical
63,-29,50,978,extratropical
63,-31.4,50,979,extratropical
62,-34,50,982,extratropical
20.2,-53.8,25,1012,tropical depression
20.3,-54.5,30,1011,tropical depression
20.6,-55.3,30,1010,tropical depression
20.9,-56.3,35,1008,tropical storm
21.4,-57.1,40,1005,tropical storm
21.8,-57.6,50,1003,tropical storm
22.3,-58,50,1000,tropical storm
22.8,-58.2,50,998,tropical storm
23.4,-58.2,55,994,tropical storm
24,-58.1,65,987,hurricane
24.7,-58,70,984,hurricane
25.6,-57.9,80,980,hurricane
26.5,-57.7,95,965,hurricane
27.3,-57.4,105,955,hurricane
28.2,-56.8,105,956,hurricane
29.1,-56.2,105,956,hurricane
29.8,-55.4,105,958,hurricane
30.3,-54.6,100,960,hurricane
30.8,-53.8,95,965,hurricane
31.1,-53.5,85,973,hurricane
31.1,-53.5,80,976,hurricane
31.1,-53.5,75,980,hurricane
31.2,-53.6,70,983,hurricane
31.3,-53.8,65,987,hurricane
31.5,-53.9,65,987,hurricane
31.9,-53.8,65,987,hurricane
32.4,-53.7,65,987,hurricane
33.3,-53.3,70,983,hurricane
34.1,-52.9,70,983,hurricane
35,-52.1,75,981,hurricane
36.1,-50.6,75,979,hurricane
36.9,-48.7,80,976,hurricane
37.5,-46.3,85,972,hurricane
38,-43.3,85,972,hurricane
38.1,-40.2,90,970,hurricane
38,-37,80,977,hurricane
37.8,-33.5,75,979,hurricane
37.7,-29.9,70,980,hurricane
37.6,-26.1,70,980,hurricane
37.8,-22.6,65,983,hurricane
38.5,-18.5,65,983,hurricane
40.1,-14,60,984,extratropical
43.8,-10.4,55,986,extratropical
48.5,-9,55,982,extratropical
52.5,-9.5,55,978,extratropical
54.5,-10.5,60,975,extratropical
57,-14,65,974,extratropical
56.5,-18.5,55,976,extratropical
56,-19.5,45,980,extratropical
54.5,-20,45,982,extratropical
52.5,-20,40,986,extratropical
50.7,-17.7,35,993,extratropical
49,-14.5,35,994,extratropical
48,-10,30,995,extratropical
48.5,-8.5,30,996,extratropical
49,-8,30,998,extratropical
50.5,-7.5,25,1001,extratropical
11.9,-22,25,1007,tropical depression
11.9,-23.2,30,1007,tropical depression
11.9,-24.6,30,1007,tropical depression
12,-26.1,30,1007,tropical depression
12.2,-28,30,1007,tropical depression
12.5,-30,30,1006,tropical depression
12.9,-31.9,35,1005,tropical storm
13.2,-33.8,35,1005,tropical storm
13.6,-35.6,40,1003,tropical storm
14,-37,40,1003,tropical storm
14.4,-38.3,40,1002,tropical storm
14.8,-39.6,45,1000,tropical storm
15.5,-40.8,50,997,tropical storm
16.2,-42.1,55,995,tropical storm
17,-43.3,60,992,tropical storm
17.7,-44.3,60,990,tropical storm
18.4,-45.3,65,987,hurricane
18.9,-46.2,65,986,hurricane
19.4,-47.1,70,983,hurricane
19.9,-47.9,75,979,hurricane
20.3,-48.4,80,976,hurricane
20.8,-48.8,90,970,hurricane
21.4,-49.1,100,962,hurricane
22,-49.4,105,955,hurricane
22.7,-49.7,105,958,hurricane
23.6,-50.4,95,962,hurricane
24,-51,95,962,hurricane
24.3,-51.7,95,960,hurricane
24.4,-52.5,95,958,hurricane
24.4,-53.5,90,956,hurricane
24.5,-54.4,90,958,hurricane
24.9,-55.2,90,958,hurricane
25.4,-56,90,959,hurricane
25.9,-56.7,80,960,hurricane
26.8,-57,80,962,hurricane
27.8,-57,75,964,hurricane
29,-57,75,968,hurricane
30.2,-57,75,970,hurricane
31.4,-56.6,75,970,hurricane
32.5,-55.9,70,970,hurricane
33.6,-55.1,70,970,hurricane
34.9,-53.7,70,968,hurricane
35.7,-51.7,75,964,hurricane
36.4,-49.6,80,962,hurricane
37.1,-47.5,80,962,hurricane
37.7,-45.4,75,963,hurricane
38.6,-43.2,70,964,hurricane
39.5,-40.9,65,964,hurricane
40.6,-38.2,65,964,hurricane
42,-35.9,65,964,extratropical
43.2,-34.7,65,964,extratropical
44.1,-33.3,65,966,extratropical
44.7,-31.7,60,968,extratropical
44.9,-29.8,55,972,extratropical
45,-27.6,50,977,extratropical
45.5,-25.2,50,980,extratropical
46,-22.7,50,984,extratropical
47.2,-20.1,45,986,extratropical
49,-17,45,988,extratropical
51.3,-13.3,45,988,extratropical
53.9,-10.1,40,988,extratropical
56.3,-7.6,40,988,extratropical
26.1,-52.6,30,1012,tropical depression
26.8,-53.4,30,1012,tropical depression
27.4,-54,35,1008,tropical storm
28,-54.4,40,1006,tropical storm
28.6,-54.6,40,1006,tropical storm
28.9,-54.9,40,1006,tropical storm
29,-55.4,40,1006,tropical storm
29.2,-55.8,45,1003,tropical storm
29.5,-56.5,50,1000,tropical storm
29.8,-57.1,60,997,tropical storm
30.1,-57.7,60,995,tropical storm
30.6,-58.5,65,992,hurricane
31.3,-59.2,70,989,hurricane
32,-59.8,75,987,hurricane
32.8,-60.2,75,985,hurricane
33.8,-60.3,70,986,hurricane
35.2,-60.3,70,987,hurricane
37.2,-59.6,65,988,hurricane
39.8,-58,65,989,hurricane
42.5,-56.2,60,990,tropical storm
45.5,-53.7,55,995,tropical storm
47.6,-51,55,996,extratropical
48.6,-49,45,998,extratropical
49.5,-47,35,1000,extratropical
18.1,-87,25,1008,other low
18.7,-86.9,25,1007,other low
19.1,-86.8,25,1006,other low
19.6,-86.6,25,1005,other low
20.1,-86,25,1005,other low
21.2,-85.8,25,1005,other low
22.3,-85.8,30,1004,tropical depression
23.6,-85.7,40,1000,tropical storm
24.3,-85.2,50,997,tropical storm
25.1,-84.6,45,998,tropical storm
27,-83.2,40,1000,tropical storm
27.5,-82.7,30,1000,tropical depression
29.7,-82.1,30,1001,tropical depression
31.4,-81.4,35,997,extratropical
32.1,-81,40,994,extratropical
32.8,-80,40,994,extratropical
33.7,-78.4,40,994,extratropical
35.3,-76,40,992,extratropical
37.2,-74.6,40,990,extratropical
39,-73.2,40,990,extratropical
40.7,-72.1,35,991,extratropical
42.4,-70.8,35,992,extratropical
44.6,-69.5,30,992,extratropical
47.5,-68.5,30,992,extratropical
35.5,-66.5,30,1007,tropical depression
37.1,-65.5,35,1004,tropical storm
39.1,-64.2,45,999,tropical storm
40.7,-62.3,45,999,tropical storm
